timestamp,hour,day_of_week,region,weather,demand,inventory,competitor_price,actual_price
2024-08-01 19:00:00,19,3,NY,Cloudy,28,20,32.36,37.67
2024-08-01 20:00:00,20,3,TX,Rainy,4,48,23.42,24.02
2024-08-01 21:00:00,21,3,CA,Rainy,1,46,29.3,30.65
2024-08-01 22:00:00,22,3,CA,Rainy,5,40,26.52,27.93
2024-08-01 23:00:00,23,3,TX,Rainy,4,45,21.48,22.18
2024-08-02 00:00:00,0,4,CA,Rainy,8,42,28.56,29.81
2024-08-02 01:00:00,1,4,CA,Sunny,5,48,27.86,27.45
2024-08-02 02:00:00,2,4,NY,Rainy,6,41,30.88,32.77
2024-08-02 03:00:00,3,4,TX,Cloudy,3,47,25.3,25.73
2024-08-02 04:00:00,4,4,TX,Rainy,8,44,23.44,24.91
2024-08-02 05:00:00,5,4,TX,Sunny,4,50,24.6,24.53
2024-08-02 06:00:00,6,4,CA,Cloudy,5,43,29.72,30.26
2024-08-02 07:00:00,7,4,TX,Sunny,22,32,26.12,29.75
2024-08-02 08:00:00,8,4,TX,Cloudy,24,30,25.84,30.25
2024-08-02 09:00:00,9,4,NY,Rainy,29,21,33.14,41.41
2024-08-02 10:00:00,10,4,NY,Sunny,6,41,30.85,31.38
2024-08-02 11:00:00,11,4,NY,Cloudy,0,54,31.44,32.87
2024-08-02 12:00:00,12,4,CA,Rainy,4,49,25.71,26.7
2024-08-02 13:00:00,13,4,TX,Cloudy,3,47,26.48,26.57
2024-08-02 14:00:00,14,4,NY,Sunny,4,42,30.55,30.45
2024-08-02 15:00:00,15,4,NY,Sunny,5,46,31.09,31.61
2024-08-02 16:00:00,16,4,NY,Sunny,4,47,30.34,30.14
2024-08-02 17:00:00,17,4,TX,Sunny,30,15,26.26,32.18
2024-08-02 18:00:00,18,4,TX,Rainy,31,17,25.38,31.22
2024-08-02 19:00:00,19,4,TX,Cloudy,29,16,25.29,30.24
2024-08-02 20:00:00,20,4,CA,Rainy,4,46,30.68,32.38
2024-08-02 21:00:00,21,4,CA,Sunny,7,42,28.52,29.73
2024-08-02 22:00:00,22,4,NY,Cloudy,7,40,32.47,33.69
2024-08-02 23:00:00,23,4,TX,Sunny,0,53,25.86,26.16
2024-08-03 00:00:00,0,5,NY,Rainy,8,45,32.13,33.59
2024-08-03 01:00:00,1,5,TX,Rainy,7,43,25.16,26.44
2024-08-03 02:00:00,2,5,TX,Rainy,2,48,24.14,25.58
2024-08-03 03:00:00,3,5,TX,Cloudy,12,41,24.17,24.13
2024-08-03 04:00:00,4,5,CA,Cloudy,8,38,27.6,28.32
2024-08-03 05:00:00,5,5,CA,Sunny,5,40,24.99,25.83
2024-08-03 06:00:00,6,5,TX,Cloudy,6,48,23.65,24.88
2024-08-03 07:00:00,7,5,NY,Cloudy,29,18,31.59,39.23
2024-08-03 08:00:00,8,5,TX,Rainy,28,24,26.37,32.01
2024-08-03 09:00:00,9,5,TX,Sunny,25,21,25.57,29.01
2024-08-03 10:00:00,10,5,NY,Rainy,5,47,32.99,34.62
2024-08-03 11:00:00,11,5,TX,Sunny,3,51,24.0,24.14
2024-08-03 12:00:00,12,5,NY,Sunny,11,39,30.71,31.56
2024-08-03 13:00:00,13,5,CA,Cloudy,3,45,29.09,29.88
2024-08-03 14:00:00,14,5,CA,Rainy,4,44,27.66,29.42
2024-08-03 15:00:00,15,5,NY,Cloudy,5,46,29.35,29.91
2024-08-03 16:00:00,16,5,CA,Cloudy,6,45,27.93,28.51
2024-08-03 17:00:00,17,5,CA,Cloudy,29,24,27.34,32.1
2024-08-03 18:00:00,18,5,NY,Sunny,29,19,33.33,38.67
2024-08-03 19:00:00,19,5,CA,Rainy,27,26,27.86,33.55
2024-08-03 20:00:00,20,5,TX,Rainy,4,44,25.79,27.38
2024-08-03 21:00:00,21,5,TX,Cloudy,2,44,24.44,25.28
2024-08-03 22:00:00,22,5,NY,Sunny,2,49,32.95,33.2
2024-08-03 23:00:00,23,5,CA,Rainy,5,48,28.07,29.71
2024-08-04 00:00:00,0,6,TX,Rainy,3,51,23.09,24.11
2024-08-04 01:00:00,1,6,TX,Cloudy,3,43,23.74,25.05
2024-08-04 02:00:00,2,6,CA,Sunny,5,45,29.35,29.6
2024-08-04 03:00:00,3,6,CA,Cloudy,5,45,28.29,28.92
2024-08-04 04:00:00,4,6,TX,Rainy,9,45,26.47,28.45
2024-08-04 05:00:00,5,6,TX,Sunny,6,41,26.61,27.57
2024-08-04 06:00:00,6,6,NY,Cloudy,11,41,29.65,31.06
2024-08-04 07:00:00,7,6,NY,Rainy,30,19,30.0,37.65
2024-08-04 08:00:00,8,6,TX,Cloudy,24,24,24.5,28.66
2024-08-04 09:00:00,9,6,NY,Cloudy,24,24,30.73,36.96
2024-08-04 10:00:00,10,6,TX,Cloudy,6,43,22.92,24.24
2024-08-04 11:00:00,11,6,TX,Sunny,3,51,24.82,24.98
2024-08-04 12:00:00,12,6,NY,Rainy,8,40,29.39,31.18
2024-08-04 13:00:00,13,6,NY,Rainy,8,42,30.21,32.41
2024-08-04 14:00:00,14,6,CA,Rainy,8,44,27.55,29.22
2024-08-04 15:00:00,15,6,CA,Rainy,4,42,28.71,31.26
2024-08-04 16:00:00,16,6,CA,Sunny,5,46,29.89,30.75
2024-08-04 17:00:00,17,6,TX,Cloudy,28,22,27.11,32.06
2024-08-04 18:00:00,18,6,NY,Rainy,27,21,29.55,36.14
2024-08-04 19:00:00,19,6,TX,Sunny,33,13,26.62,32.16
2024-08-04 20:00:00,20,6,NY,Cloudy,1,44,26.51,27.89
2024-08-04 21:00:00,21,6,TX,Sunny,6,46,25.89,26.4
2024-08-04 22:00:00,22,6,CA,Sunny,9,43,26.04,25.59
2024-08-04 23:00:00,23,6,CA,Rainy,7,46,29.61,31.1
2024-08-05 00:00:00,0,0,CA,Rainy,2,47,29.94,30.8
2024-08-05 01:00:00,1,0,TX,Cloudy,3,50,26.07,26.79
2024-08-05 02:00:00,2,0,NY,Cloudy,1,47,29.54,29.92
2024-08-05 03:00:00,3,0,NY,Rainy,3,51,28.57,29.92
2024-08-05 04:00:00,4,0,CA,Sunny,7,41,28.1,29.02
2024-08-05 05:00:00,5,0,CA,Rainy,6,43,27.78,29.51
2024-08-05 06:00:00,6,0,CA,Cloudy,4,43,28.08,28.91
2024-08-05 07:00:00,7,0,CA,Sunny,23,26,28.35,32.34
2024-08-05 08:00:00,8,0,NY,Sunny,22,27,31.75,36.28
2024-08-05 09:00:00,9,0,TX,Sunny,24,30,23.97,27.65
2024-08-05 10:00:00,10,0,TX,Rainy,2,46,23.29,25.3
2024-08-05 11:00:00,11,0,TX,Rainy,5,44,25.04,26.54
2024-08-05 12:00:00,12,0,TX,Cloudy,4,45,24.93,25.31
2024-08-05 13:00:00,13,0,CA,Sunny,8,45,28.25,28.64
2024-08-05 14:00:00,14,0,CA,Sunny,7,38,28.52,28.83
2024-08-05 15:00:00,15,0,CA,Rainy,2,49,28.1,30.99
2024-08-05 16:00:00,16,0,TX,Cloudy,2,43,23.83,24.26
2024-08-05 17:00:00,17,0,CA,Cloudy,28,17,28.43,34.47
2024-08-05 18:00:00,18,0,CA,Sunny,33,14,30.3,37.39
2024-08-05 19:00:00,19,0,NY,Rainy,30,19,30.05,37.45
2024-08-05 20:00:00,20,0,NY,Sunny,7,46,30.37,31.14
2024-08-05 21:00:00,21,0,CA,Rainy,9,44,29.89,31.77
2024-08-05 22:00:00,22,0,NY,Cloudy,10,35,28.67,29.48
2024-08-05 23:00:00,23,0,NY,Sunny,5,42,29.89,30.31
2024-08-06 00:00:00,0,1,CA,Sunny,7,38,29.7,30.15
2024-08-06 01:00:00,1,1,CA,Sunny,7,38,29.25,29.88
2024-08-06 02:00:00,2,1,CA,Cloudy,7,46,29.19,29.78
2024-08-06 03:00:00,3,1,CA,Sunny,6,40,24.58,25.08
2024-08-06 04:00:00,4,1,TX,Cloudy,3,42,24.03,25.29
2024-08-06 05:00:00,5,1,TX,Rainy,7,43,22.86,23.38
2024-08-06 06:00:00,6,1,CA,Cloudy,4,42,30.18,30.96
2024-08-06 07:00:00,7,1,NY,Rainy,27,22,30.79,37.28
2024-08-06 08:00:00,8,1,CA,Cloudy,23,24,27.98,33.29
2024-08-06 09:00:00,9,1,CA,Cloudy,23,31,26.93,31.35
2024-08-06 10:00:00,10,1,NY,Sunny,5,44,29.53,29.39
2024-08-06 11:00:00,11,1,TX,Cloudy,4,48,28.33,28.78
2024-08-06 12:00:00,12,1,CA,Sunny,3,47,28.05,29.03
2024-08-06 13:00:00,13,1,CA,Rainy,8,44,27.12,28.66
2024-08-06 14:00:00,14,1,TX,Rainy,3,47,23.29,24.56
2024-08-06 15:00:00,15,1,TX,Sunny,5,43,27.8,28.17
2024-08-06 16:00:00,16,1,NY,Rainy,4,44,30.02,31.19
2024-08-06 17:00:00,17,1,TX,Cloudy,29,25,24.53,29.54
2024-08-06 18:00:00,18,1,TX,Sunny,25,29,23.04,25.84
2024-08-06 19:00:00,19,1,TX,Sunny,31,16,23.67,28.8
2024-08-06 20:00:00,20,1,NY,Sunny,8,44,31.84,31.81
2024-08-06 21:00:00,21,1,TX,Rainy,4,50,22.66,23.89
2024-08-06 22:00:00,22,1,TX,Rainy,3,50,23.15,24.93
2024-08-06 23:00:00,23,1,NY,Cloudy,1,51,29.49,29.77
2024-08-07 00:00:00,0,2,TX,Cloudy,4,49,25.76,26.28
2024-08-07 01:00:00,1,2,TX,Sunny,4,50,25.21,25.08
2024-08-07 02:00:00,2,2,NY,Cloudy,7,46,29.25,30.27
2024-08-07 03:00:00,3,2,CA,Rainy,2,45,27.2,28.07
2024-08-07 04:00:00,4,2,NY,Cloudy,9,39,29.1,29.77
2024-08-07 05:00:00,5,2,TX,Rainy,6,41,24.9,26.49
2024-08-07 06:00:00,6,2,TX,Cloudy,2,47,23.79,25.31
2024-08-07 07:00:00,7,2,TX,Rainy,24,29,25.45,30.69
2024-08-07 08:00:00,8,2,NY,Rainy,24,23,31.94,38.67
2024-08-07 09:00:00,9,2,TX,Cloudy,26,24,26.68,31.37
2024-08-07 10:00:00,10,2,TX,Cloudy,3,45,22.65,24.19
2024-08-07 11:00:00,11,2,NY,Rainy,4,41,28.5,30.53
2024-08-07 12:00:00,12,2,CA,Sunny,1,51,28.78,28.27
2024-08-07 13:00:00,13,2,CA,Cloudy,4,43,28.28,27.98
2024-08-07 14:00:00,14,2,TX,Rainy,7,45,25.38,26.26
2024-08-07 15:00:00,15,2,NY,Cloudy,8,41,32.3,33.35
2024-08-07 16:00:00,16,2,TX,Cloudy,8,44,28.4,29.27
2024-08-07 17:00:00,17,2,NY,Cloudy,31,14,31.21,38.75
2024-08-07 18:00:00,18,2,NY,Cloudy,28,22,27.8,33.96
2024-08-07 19:00:00,19,2,CA,Cloudy,29,18,27.78,33.63
2024-08-07 20:00:00,20,2,CA,Sunny,3,46,30.12,30.28
2024-08-07 21:00:00,21,2,NY,Sunny,8,40,32.69,32.91
2024-08-07 22:00:00,22,2,TX,Sunny,6,47,24.72,25.05
2024-08-07 23:00:00,23,2,CA,Rainy,5,42,28.8,30.75
2024-08-08 00:00:00,0,3,TX,Sunny,6,45,26.1,26.29
2024-08-08 01:00:00,1,3,CA,Sunny,12,36,29.35,29.24
2024-08-08 02:00:00,2,3,CA,Rainy,7,40,29.74,31.0
2024-08-08 03:00:00,3,3,TX,Sunny,10,44,21.11,21.62
2024-08-08 04:00:00,4,3,CA,Cloudy,7,40,29.1,29.5
2024-08-08 05:00:00,5,3,CA,Sunny,10,38,27.9,28.14
2024-08-08 06:00:00,6,3,TX,Sunny,1,50,25.33,24.45
2024-08-08 07:00:00,7,3,CA,Sunny,25,28,26.61,31.0
2024-08-08 08:00:00,8,3,CA,Cloudy,27,23,26.81,31.48
2024-08-08 09:00:00,9,3,CA,Cloudy,27,18,27.66,32.19
2024-08-08 10:00:00,10,3,TX,Cloudy,2,50,25.93,26.83
2024-08-08 11:00:00,11,3,NY,Cloudy,7,39,27.91,28.02
2024-08-08 12:00:00,12,3,TX,Rainy,4,49,25.12,25.89
2024-08-08 13:00:00,13,3,NY,Cloudy,5,42,32.5,33.75
2024-08-08 14:00:00,14,3,CA,Cloudy,7,47,31.34,31.89
2024-08-08 15:00:00,15,3,NY,Cloudy,4,47,30.18,31.81
2024-08-08 16:00:00,16,3,TX,Cloudy,4,46,24.55,24.46
2024-08-08 17:00:00,17,3,TX,Rainy,28,25,24.51,30.65
2024-08-08 18:00:00,18,3,CA,Sunny,30,17,29.02,34.08
2024-08-08 19:00:00,19,3,NY,Sunny,32,14,30.97,37.53
2024-08-08 20:00:00,20,3,CA,Cloudy,6,41,27.64,27.89
2024-08-08 21:00:00,21,3,CA,Cloudy,6,42,26.86,28.13
2024-08-08 22:00:00,22,3,TX,Cloudy,8,41,23.29,24.75
2024-08-08 23:00:00,23,3,NY,Sunny,3,47,29.78,29.67
2024-08-09 00:00:00,0,4,NY,Sunny,7,44,31.81,31.91
2024-08-09 01:00:00,1,4,NY,Cloudy,8,46,28.88,28.94
2024-08-09 02:00:00,2,4,NY,Sunny,6,41,29.26,30.05
2024-08-09 03:00:00,3,4,CA,Rainy,2,51,27.8,28.76
2024-08-09 04:00:00,4,4,CA,Cloudy,5,42,26.81,26.87
2024-08-09 05:00:00,5,4,TX,Cloudy,5,42,28.06,28.79
2024-08-09 06:00:00,6,4,CA,Rainy,7,45,28.83,30.25
2024-08-09 07:00:00,7,4,CA,Rainy,24,30,29.23,34.69
2024-08-09 08:00:00,8,4,TX,Sunny,25,22,23.31,26.95
2024-08-09 09:00:00,9,4,TX,Rainy,27,24,24.65,29.67
2024-08-09 10:00:00,10,4,TX,Cloudy,2,43,26.15,26.81
2024-08-09 11:00:00,11,4,CA,Sunny,2,43,28.48,29.16
2024-08-09 12:00:00,12,4,CA,Rainy,5,44,32.2,32.81
2024-08-09 13:00:00,13,4,TX,Sunny,3,50,26.14,26.38
2024-08-09 14:00:00,14,4,TX,Sunny,5,47,24.1,24.89
2024-08-09 15:00:00,15,4,TX,Sunny,7,39,25.08,25.47
2024-08-09 16:00:00,16,4,CA,Sunny,6,46,28.65,29.45
2024-08-09 17:00:00,17,4,CA,Rainy,26,28,29.6,36.07
2024-08-09 18:00:00,18,4,NY,Cloudy,31,22,26.34,31.7
2024-08-09 19:00:00,19,4,CA,Cloudy,29,19,26.72,31.46
2024-08-09 20:00:00,20,4,CA,Rainy,7,46,28.52,29.43
2024-08-09 21:00:00,21,4,CA,Cloudy,6,42,24.53,24.63
2024-08-09 22:00:00,22,4,TX,Sunny,3,49,26.85,27.44
2024-08-09 23:00:00,23,4,CA,Sunny,2,49,28.21,28.16
2024-08-10 00:00:00,0,5,TX,Sunny,4,47,24.83,25.05
2024-08-10 01:00:00,1,5,NY,Rainy,3,50,27.89,29.53
2024-08-10 02:00:00,2,5,NY,Sunny,4,48,32.5,32.5
2024-08-10 03:00:00,3,5,TX,Sunny,4,50,23.09,23.15
2024-08-10 04:00:00,4,5,TX,Rainy,1,53,26.74,28.66
2024-08-10 05:00:00,5,5,TX,Sunny,8,42,28.4,28.44
2024-08-10 06:00:00,6,5,CA,Sunny,6,42,30.68,31.04
2024-08-10 07:00:00,7,5,NY,Cloudy,26,23,30.42,35.64
2024-08-10 08:00:00,8,5,TX,Rainy,25,23,24.66,29.92
2024-08-10 09:00:00,9,5,CA,Sunny,23,22,29.44,34.57
2024-08-10 10:00:00,10,5,NY,Sunny,5,45,29.9,30.06
2024-08-10 11:00:00,11,5,CA,Sunny,3,50,28.51,28.3
2024-08-10 12:00:00,12,5,NY,Sunny,6,45,28.24,28.96
2024-08-10 13:00:00,13,5,CA,Cloudy,6,48,29.35,30.77
2024-08-10 14:00:00,14,5,NY,Cloudy,7,41,29.04,31.11
2024-08-10 15:00:00,15,5,NY,Cloudy,1,44,32.14,32.96
2024-08-10 16:00:00,16,5,CA,Cloudy,4,48,26.14,26.33
2024-08-10 17:00:00,17,5,TX,Rainy,30,16,24.27,30.15
2024-08-10 18:00:00,18,5,NY,Sunny,32,14,29.7,35.98
2024-08-10 19:00:00,19,5,TX,Cloudy,28,23,24.14,28.98
2024-08-10 20:00:00,20,5,CA,Sunny,4,48,27.21,26.85
2024-08-10 21:00:00,21,5,TX,Rainy,4,42,25.17,26.84
2024-08-10 22:00:00,22,5,TX,Sunny,5,41,24.1,23.7
2024-08-10 23:00:00,23,5,TX,Sunny,4,44,23.91,23.91
2024-08-11 00:00:00,0,6,TX,Cloudy,2,51,24.65,24.76
2024-08-11 01:00:00,1,6,TX,Cloudy,3,50,26.35,26.68
2024-08-11 02:00:00,2,6,NY,Rainy,6,46,31.9,34.33
2024-08-11 03:00:00,3,6,NY,Sunny,2,49,29.11,28.43
2024-08-11 04:00:00,4,6,NY,Cloudy,3,49,30.37,31.44
2024-08-11 05:00:00,5,6,CA,Cloudy,8,43,28.6,29.53
2024-08-11 06:00:00,6,6,TX,Cloudy,8,39,27.19,28.04
2024-08-11 07:00:00,7,6,NY,Rainy,25,23,33.12,40.57
2024-08-11 08:00:00,8,6,CA,Sunny,28,18,24.57,29.02
2024-08-11 09:00:00,9,6,NY,Cloudy,24,28,27.25,31.32
2024-08-11 10:00:00,10,6,NY,Sunny,4,48,29.85,31.41
2024-08-11 11:00:00,11,6,TX,Rainy,3,48,23.27,24.03
2024-08-11 12:00:00,12,6,CA,Sunny,3,50,26.73,27.48
2024-08-11 13:00:00,13,6,TX,Cloudy,5,46,22.8,22.79
2024-08-11 14:00:00,14,6,TX,Sunny,5,42,25.44,26.81
2024-08-11 15:00:00,15,6,NY,Sunny,4,48,29.48,29.0
2024-08-11 16:00:00,16,6,TX,Rainy,6,41,26.7,27.97
2024-08-11 17:00:00,17,6,CA,Rainy,33,12,27.72,35.18
2024-08-11 18:00:00,18,6,TX,Sunny,34,11,25.17,31.32
2024-08-11 19:00:00,19,6,TX,Sunny,29,19,27.42,32.51
2024-08-11 20:00:00,20,6,TX,Sunny,8,38,25.4,25.49
2024-08-11 21:00:00,21,6,NY,Rainy,4,50,30.2,32.5
2024-08-11 22:00:00,22,6,CA,Rainy,6,46,26.24,27.74
2024-08-11 23:00:00,23,6,NY,Sunny,4,41,30.19,30.56
2024-08-12 00:00:00,0,0,NY,Rainy,6,44,29.12,30.79
2024-08-12 01:00:00,1,0,NY,Cloudy,4,44,30.13,30.52
2024-08-12 02:00:00,2,0,NY,Rainy,9,43,27.75,30.46
2024-08-12 03:00:00,3,0,NY,Rainy,7,40,29.62,31.55
2024-08-12 04:00:00,4,0,CA,Rainy,5,44,26.26,27.68
2024-08-12 05:00:00,5,0,TX,Cloudy,5,46,27.51,27.59
2024-08-12 06:00:00,6,0,NY,Cloudy,3,42,31.48,32.59
2024-08-12 07:00:00,7,0,NY,Cloudy,24,24,30.06,35.24
2024-08-12 08:00:00,8,0,CA,Sunny,24,22,28.13,32.84
2024-08-12 09:00:00,9,0,CA,Sunny,27,21,27.99,32.68
2024-08-12 10:00:00,10,0,TX,Cloudy,5,41,26.78,28.08
2024-08-12 11:00:00,11,0,CA,Sunny,3,43,27.17,28.1
2024-08-12 12:00:00,12,0,TX,Sunny,4,50,30.25,30.22
2024-08-12 13:00:00,13,0,NY,Sunny,4,47,29.72,29.99
2024-08-12 14:00:00,14,0,NY,Cloudy,4,48,27.6,27.68
2024-08-12 15:00:00,15,0,TX,Rainy,7,44,25.31,26.49
2024-08-12 16:00:00,16,0,CA,Cloudy,3,50,28.23,28.6
2024-08-12 17:00:00,17,0,TX,Cloudy,31,21,24.32,29.14
2024-08-12 18:00:00,18,0,CA,Sunny,30,22,26.56,30.57
2024-08-12 19:00:00,19,0,NY,Sunny,36,14,27.56,33.81
2024-08-12 20:00:00,20,0,CA,Rainy,5,44,27.06,28.38
2024-08-12 21:00:00,21,0,TX,Rainy,6,39,25.68,28.34
2024-08-12 22:00:00,22,0,TX,Rainy,2,44,26.38,27.42
2024-08-12 23:00:00,23,0,NY,Rainy,6,48,32.83,35.65
2024-08-13 00:00:00,0,1,CA,Cloudy,5,40,30.74,31.15
2024-08-13 01:00:00,1,1,CA,Rainy,4,49,26.19,27.73
2024-08-13 02:00:00,2,1,CA,Cloudy,3,45,26.0,26.71
2024-08-13 03:00:00,3,1,NY,Sunny,1,46,28.81,29.44
2024-08-13 04:00:00,4,1,CA,Rainy,4,50,28.27,30.33
2024-08-13 05:00:00,5,1,TX,Sunny,5,41,23.78,24.83
2024-08-13 06:00:00,6,1,CA,Sunny,4,47,27.8,28.03
2024-08-13 07:00:00,7,1,NY,Cloudy,21,29,29.72,35.01
2024-08-13 08:00:00,8,1,CA,Rainy,28,26,28.63,34.44
2024-08-13 09:00:00,9,1,CA,Cloudy,23,31,28.08,32.31
2024-08-13 10:00:00,10,1,TX,Sunny,8,43,26.17,26.78
2024-08-13 11:00:00,11,1,CA,Rainy,2,43,27.56,29.26
2024-08-13 12:00:00,12,1,TX,Sunny,5,40,26.42,27.28
2024-08-13 13:00:00,13,1,TX,Sunny,4,50,22.24,22.3
2024-08-13 14:00:00,14,1,NY,Rainy,3,45,29.4,31.03
2024-08-13 15:00:00,15,1,TX,Rainy,6,43,25.64,26.5
2024-08-13 16:00:00,16,1,TX,Rainy,4,42,24.77,26.77
2024-08-13 17:00:00,17,1,NY,Cloudy,28,26,27.44,32.34
2024-08-13 18:00:00,18,1,TX,Cloudy,28,22,23.21,26.77
2024-08-13 19:00:00,19,1,NY,Sunny,28,18,28.73,34.78
2024-08-13 20:00:00,20,1,CA,Rainy,3,48,26.46,28.5
2024-08-13 21:00:00,21,1,NY,Sunny,3,51,30.02,30.06
2024-08-13 22:00:00,22,1,TX,Sunny,10,36,23.28,23.65
2024-08-13 23:00:00,23,1,NY,Sunny,10,35,31.54,33.01
2024-08-14 00:00:00,0,2,TX,Sunny,6,47,23.88,24.59
2024-08-14 01:00:00,1,2,CA,Sunny,5,43,26.45,26.7
2024-08-14 02:00:00,2,2,NY,Rainy,3,42,31.49,32.95
2024-08-14 03:00:00,3,2,CA,Cloudy,6,46,27.84,29.07
2024-08-14 04:00:00,4,2,TX,Rainy,4,49,23.6,24.93
2024-08-14 05:00:00,5,2,TX,Rainy,6,44,25.82,27.27
2024-08-14 06:00:00,6,2,CA,Rainy,5,49,26.64,28.07
2024-08-14 07:00:00,7,2,NY,Cloudy,20,34,30.68,36.84
2024-08-14 08:00:00,8,2,NY,Cloudy,28,20,29.4,35.59
2024-08-14 09:00:00,9,2,TX,Cloudy,26,20,22.07,25.73
2024-08-14 10:00:00,10,2,CA,Rainy,3,49,27.27,28.33
2024-08-14 11:00:00,11,2,CA,Cloudy,7,40,31.31,32.61
2024-08-14 12:00:00,12,2,NY,Sunny,5,45,32.61,32.06
2024-08-14 13:00:00,13,2,NY,Cloudy,4,46,31.19,32.15
2024-08-14 14:00:00,14,2,NY,Rainy,2,43,32.55,33.8
2024-08-14 15:00:00,15,2,CA,Rainy,6,45,28.07,29.32
2024-08-14 16:00:00,16,2,NY,Sunny,4,47,30.74,30.95
2024-08-14 17:00:00,17,2,NY,Cloudy,31,18,29.9,36.14
2024-08-14 18:00:00,18,2,TX,Cloudy,28,18,23.68,27.65
2024-08-14 19:00:00,19,2,NY,Sunny,32,16,28.54,34.26
2024-08-14 20:00:00,20,2,NY,Rainy,3,48,31.06,33.04
2024-08-14 21:00:00,21,2,CA,Rainy,5,45,25.72,27.36
2024-08-14 22:00:00,22,2,CA,Cloudy,4,49,27.22,28.55
2024-08-14 23:00:00,23,2,TX,Cloudy,5,47,26.3,26.42
2024-08-15 00:00:00,0,3,NY,Cloudy,2,47,32.63,33.63
2024-08-15 01:00:00,1,3,TX,Cloudy,6,45,26.48,27.12
2024-08-15 02:00:00,2,3,CA,Cloudy,3,44,26.68,27.2
2024-08-15 03:00:00,3,3,TX,Rainy,3,45,25.2,26.74
2024-08-15 04:00:00,4,3,CA,Rainy,3,48,26.9,28.07
2024-08-15 05:00:00,5,3,TX,Rainy,5,40,24.96,26.04
2024-08-15 06:00:00,6,3,TX,Rainy,7,46,26.57,27.73
2024-08-15 07:00:00,7,3,NY,Sunny,24,27,28.3,32.49
2024-08-15 08:00:00,8,3,TX,Rainy,26,27,24.67,29.85
2024-08-15 09:00:00,9,3,NY,Sunny,24,27,26.39,30.08
2024-08-15 10:00:00,10,3,NY,Rainy,8,41,29.35,31.57
2024-08-15 11:00:00,11,3,NY,Cloudy,10,35,30.14,31.09
2024-08-15 12:00:00,12,3,NY,Cloudy,4,47,28.65,30.37
2024-08-15 13:00:00,13,3,TX,Cloudy,7,47,22.18,23.53
2024-08-15 14:00:00,14,3,CA,Sunny,5,48,26.91,25.9
2024-08-15 15:00:00,15,3,CA,Rainy,9,38,25.9,27.02
2024-08-15 16:00:00,16,3,CA,Rainy,4,45,31.93,33.48
2024-08-15 17:00:00,17,3,TX,Sunny,35,19,24.7,30.25
2024-08-15 18:00:00,18,3,NY,Sunny,28,19,31.53,35.67
2024-08-15 19:00:00,19,3,CA,Sunny,29,16,26.38,30.68
2024-08-15 20:00:00,20,3,TX,Sunny,3,49,23.57,23.95
2024-08-15 21:00:00,21,3,NY,Sunny,4,47,28.04,28.7
2024-08-15 22:00:00,22,3,CA,Cloudy,8,46,28.36,28.81
2024-08-15 23:00:00,23,3,NY,Rainy,5,47,28.71,30.24
2024-08-16 00:00:00,0,4,CA,Sunny,2,45,28.09,27.93
2024-08-16 01:00:00,1,4,CA,Cloudy,9,40,27.94,29.6
2024-08-16 02:00:00,2,4,CA,Sunny,1,50,28.63,29.41
2024-08-16 03:00:00,3,4,NY,Cloudy,6,47,28.99,28.93
2024-08-16 04:00:00,4,4,TX,Sunny,2,48,24.37,24.17
2024-08-16 05:00:00,5,4,NY,Rainy,7,40,33.14,34.88
2024-08-16 06:00:00,6,4,CA,Sunny,6,45,26.14,26.66
2024-08-16 07:00:00,7,4,NY,Sunny,25,26,30.09,35.61
2024-08-16 08:00:00,8,4,TX,Rainy,25,22,25.12,30.42
2024-08-16 09:00:00,9,4,NY,Rainy,24,25,29.27,35.75
2024-08-16 10:00:00,10,4,TX,Sunny,3,47,22.72,22.22
2024-08-16 11:00:00,11,4,TX,Rainy,6,39,23.63,25.01
2024-08-16 12:00:00,12,4,NY,Rainy,3,42,29.22,31.21
2024-08-16 13:00:00,13,4,CA,Cloudy,4,44,27.32,28.1
2024-08-16 14:00:00,14,4,TX,Rainy,6,48,23.49,25.05
2024-08-16 15:00:00,15,4,NY,Rainy,8,43,29.48,32.01
2024-08-16 16:00:00,16,4,TX,Sunny,8,43,25.32,26.78
2024-08-16 17:00:00,17,4,CA,Sunny,30,22,25.94,30.64
2024-08-16 18:00:00,18,4,NY,Cloudy,30,20,29.79,36.49
2024-08-16 19:00:00,19,4,NY,Sunny,28,23,29.87,35.55
2024-08-16 20:00:00,20,4,NY,Rainy,5,45,29.71,32.48
2024-08-16 21:00:00,21,4,CA,Rainy,8,41,29.61,31.09
2024-08-16 22:00:00,22,4,TX,Rainy,5,49,26.67,26.84
2024-08-16 23:00:00,23,4,NY,Sunny,3,47,30.72,31.16
2024-08-17 00:00:00,0,5,TX,Rainy,3,51,26.26,28.32
2024-08-17 01:00:00,1,5,TX,Rainy,5,43,25.72,27.21
2024-08-17 02:00:00,2,5,CA,Cloudy,5,46,28.61,29.47
2024-08-17 03:00:00,3,5,NY,Cloudy,4,48,28.44,29.5
2024-08-17 04:00:00,4,5,TX,Cloudy,3,49,24.87,25.22
2024-08-17 05:00:00,5,5,NY,Sunny,4,44,32.05,31.55
2024-08-17 06:00:00,6,5,NY,Rainy,8,39,29.44,30.22
2024-08-17 07:00:00,7,5,CA,Rainy,26,25,27.77,32.82
2024-08-17 08:00:00,8,5,NY,Rainy,25,26,31.61,38.06
